latitude,longitude,data,precipitacao_total_mm,temperatura_media_C,temperatura_max_C,temperatura_min_C,pressao_Pa,vento_u_10m,vento_v_10m
-29.25,-49.25,2025-06-16,0.002861023,17.780365,19.166412,16.815582,102339.35,-0.9204877,0.041613262
-29.25,-49.0,2025-06-16,0.009059906,17.891855,19.196442,17.05777,102152.27,-0.62723416,0.21401723
-29.0,-58.0,2025-06-16,11.889458,13.532643,20.504059,9.229645,100545.56,-3.158769,-2.5855026
-29.0,-57.75,2025-06-16,13.790607,13.513275,20.7482,9.152252,100569.31,-3.2333946,-2.4717739
-29.0,-57.5,2025-06-16,8.455753,13.5450945,20.718903,8.902252,100695.73,-3.4435184,-2.580864
-29.0,-57.25,2025-06-16,11.271477,13.4583435,20.386871,8.73819,100663.77,-3.5099652,-2.4919968
-29.0,-57.0,2025-06-16,17.050743,13.4825945,20.000153,8.728424,100729.73,-3.413245,-2.380099
-29.0,-56.75,2025-06-16,18.038273,13.501964,19.896637,8.773346,100786.31,-3.341264,-2.2710903
-29.0,-56.5,2025-06-16,17.371178,13.661957,19.79898,9.029205,100818.56,-3.2827923,-2.2383347
-29.0,-56.25,2025-06-16,16.994953,13.808685,19.931793,9.126862,100818.02,-3.284135,-2.343722
-29.0,-56.0,2025-06-16,15.472412,13.811452,19.902496,9.07608,100618.4,-3.3698692,-2.463351
-29.0,-55.75,2025-06-16,14.341831,13.779877,19.86148,9.11319,100361.6,-3.2831585,-2.4804
-29.0,-55.5,2025-06-16,11.998653,13.72527,19.797028,9.079987,100082.85,-3.2209435,-2.3155239
-29.0,-55.25,2025-06-16,8.431435,13.455983,19.564606,8.852203,99332.06,-3.1705692,-2.265231
-29.0,-55.0,2025-06-16,10.021687,13.100759,19.596344,8.423492,98498.85,-2.9739544,-2.1956508
-29.0,-54.75,2025-06-16,8.624077,13.03004,19.820953,8.22818,98244.56,-2.6481082,-2.3310673
-29.0,-54.5,2025-06-16,6.9613457,13.132823,19.986969,8.237946,98024.4,-2.5201786,-2.5113652
-29.0,-54.25,2025-06-16,6.354809,13.017426,19.846344,8.064117,97436.1,-2.357703,-2.6405563
-29.0,-54.0,2025-06-16,5.525112,12.931651,19.713531,7.8631897,96989.56,-2.1948204,-2.6390102
-29.0,-53.75,2025-06-16,3.6211014,12.944997,20.070953,7.568268,96858.56,-1.860063,-2.5183232
-29.0,-53.5,2025-06-16,2.8967857,13.260182,20.395172,7.9042053,97439.19,-1.5961062,-2.3368046
-29.0,-53.25,2025-06-16,1.5630722,13.665944,20.76236,8.529205,97674.4,-1.5508181,-2.3283412
-29.0,-53.0,2025-06-16,0.9098053,13.648366,20.842438,8.342194,97294.6,-1.5577354,-2.303683
-29.0,-52.75,2025-06-16,0.5726814,13.196055,20.709625,7.336334,95969.4,-1.1340294,-2.437472
-29.0,-52.5,2025-06-16,0.41532516,12.6539,20.342438,6.4684143,94874.44,-0.5357221,-2.4922001
-29.0,-52.25,2025-06-16,0.22554398,12.676524,20.94986,6.150055,95617.65,-0.07161077,-2.108411
-29.0,-52.0,2025-06-16,0.07009506,12.966725,21.545563,6.6112366,96821.02,-0.4744835,-1.7137579
-29.0,-51.75,2025-06-16,0.0009536743,13.069753,21.744781,6.8944397,96829.77,-0.8397992,-1.7319056
-29.0,-51.5,2025-06-16,0.0076293945,12.72112,21.215485,6.5018616,95537.85,-0.9732628,-1.868543
-29.0,-51.25,2025-06-16,0.024318695,12.075938,20.578766,5.771881,94352.15,-0.89680606,-1.9475225
-29.0,-51.0,2025-06-16,0.05865097,11.667084,19.889313,5.6351624,93273.98,-0.64363223,-2.043958
-29.0,-50.75,2025-06-16,0.08249283,11.508473,19.666656,6.0174866,92511.98,-0.24442165,-2.2485478
-29.0,-50.5,2025-06-16,0.06341934,11.446706,19.510406,6.027252,91726.52,0.10714086,-2.2988408
-29.0,-50.25,2025-06-16,0.009059906,11.514984,19.326813,6.255768,91850.15,0.46696344,-1.9400355
-29.0,-50.0,2025-06-16,0.0,12.205495,19.434967,7.0956116,93737.06,0.6468137,-1.046196
-29.0,-49.75,2025-06-16,0.00667572,14.076182,20.042389,10.027252,99454.98,-0.3799604,-0.3417689
-29.0,-49.5,2025-06-16,0.00333786,16.464285,19.705719,14.23233,101470.6,-1.0675011,-0.071383156
-29.0,-49.25,2025-06-16,0.015735626,17.90626,19.389313,16.883942,102287.31,-1.7125206,-0.020317078
-29.0,-49.0,2025-06-16,0.02527237,18.02711,19.0607,17.267487,101882.02,-1.5392622,0.058092754
-28.75,-58.0,2025-06-16,15.884876,13.9583435,20.920074,9.628082,100651.56,-3.130286,-2.476738
-28.75,-57.75,2025-06-16,9.789944,13.890961,20.89859,9.384674,100623.4,-3.2149212,-2.408989
-28.75,-57.5,2025-06-16,10.031223,13.833425,20.668121,9.128815,100655.56,-3.3887901,-2.5164516
-28.75,-57.25,2025-06-16,14.155388,13.77182,20.474762,9.054596,100680.06,-3.3676312,-2.4208705
-28.75,-57.0,2025-06-16,14.358044,13.667816,20.496246,8.859283,100695.23,-3.3878136,-2.3828251
-28.75,-56.75,2025-06-16,14.706135,13.659352,20.447418,8.859283,100745.85,-3.327999,-2.2714565
-28.75,-56.5,2025-06-16,14.194012,13.686452,20.381012,8.970612,100794.06,-3.219682,-2.1249313
-28.75,-56.25,2025-06-16,13.947487,13.8246355,20.33023,9.195221,100796.48,-3.3128216,-2.205335
-28.75,-56.0,2025-06-16,10.7655525,13.88738,20.418121,9.162018,100684.77,-3.3961957,-2.2574997
-28.75,-55.75,2025-06-16,10.248184,13.916188,20.406403,9.105377,100537.19,-3.3513145,-2.1292038
-28.75,-55.5,2025-06-16,8.208275,13.8785095,20.355621,9.058502,100310.85,-3.288367,-1.9267298
-28.75,-55.25,2025-06-16,6.072521,13.83017,20.264313,8.996002,99998.1,-3.2428348,-1.7974573
-28.75,-55.0,2025-06-16,6.8998337,13.694672,20.524078,8.796783,99468.1,-3.168616,-1.7158737
-28.75,-54.75,2025-06-16,6.816864,13.60027,20.494781,8.757721,99049.98,-2.9368858,-1.8194708
-28.75,-54.5,2025-06-16,6.795883,13.500092,20.328766,8.621002,98500.1,-2.8675907,-1.8624802
-28.75,-54.25,2025-06-16,6.3147545,13.343028,20.170563,8.32608,97856.15,-2.680294,-1.9913864
-28.75,-54.0,2025-06-16,5.2223206,13.227305,20.209625,8.07608,97333.15,-2.4011192,-2.0922978
-28.75,-53.75,2025-06-16,2.7189255,13.310313,20.777985,7.806549,97132.1,-2.00671,-2.1454391
-28.75,-53.5,2025-06-16,2.339363,13.5295515,21.049469,7.980377,97335.73,-1.7209028,-2.179741
-28.75,-53.25,2025-06-16,1.9607544,13.684337,21.299469,8.181549,97328.48,-1.7030398,-2.2303593
-28.75,-53.0,2025-06-16,1.4090538,13.667003,21.367828,8.107819,97041.69,-1.7609825,-2.1595585
-28.75,-52.75,2025-06-16,0.95558167,13.390472,21.22525,7.613678,96437.81,-1.7577273,-2.058118
-28.75,-52.5,2025-06-16,0.21743774,12.710216,20.479156,6.4684143,95160.65,-1.2091433,-2.155042
-28.75,-52.25,2025-06-16,0.19359589,12.611501,20.785797,5.575836,95205.19,-0.4723676,-1.9903692
-28.75,-52.0,2025-06-16,0.116825104,12.709401,20.963531,6.153961,95315.02,-0.42296982,-2.0696743
-28.75,-51.75,2025-06-16,0.044345856,12.82724,21.213531,6.777008,95333.06,-0.77371854,-2.1298954
-28.75,-51.5,2025-06-16,0.0104904175,12.590016,21.135406,6.589508,94745.48,-1.032589,-2.218722
-28.75,-51.25,2025-06-16,0.015735626,11.96225,20.582672,5.995758,93902.15,-0.94217557,-2.0531948
-28.75,-51.0,2025-06-16,0.056266785,11.844981,20.336578,6.0367737,93366.31,-0.69473904,-1.9810511
-28.75,-50.75,2025-06-16,0.04053116,11.790538,19.998688,6.3436584,92846.27,-0.4387169,-1.9694138
-28.75,-50.5,2025-06-16,0.022411346,11.743175,19.805328,6.3260803,92015.1,-0.12377548,-2.0177944
-28.75,-50.25,2025-06-16,0.011920929,11.646413,19.651031,6.308502,90798.56,0.25627008,-2.0551884
-28.75,-50.0,2025-06-16,0.0,12.004649,19.538483,6.837799,91416.31,0.8754921,-1.5812302
-28.75,-49.75,2025-06-16,0.0,13.490814,19.821686,9.078033,96905.73,-0.049922943,-0.8129196
-28.75,-49.5,2025-06-16,1.083374,15.193858,20.753326,11.349518,100385.85,-0.7877973,-0.35043588
-28.75,-49.25,2025-06-16,1.0986328,16.685312,20.390045,14.074127,101440.02,-1.554521,-0.31165823
-28.75,-49.0,2025-06-16,0.11253357,17.797537,19.215485,16.759674,101601.56,-2.1440392,-0.43047333
-28.5,-58.0,2025-06-16,17.557621,14.40211,21.346344,9.818268,100683.1,-3.0309613,-2.5594609
-28.5,-57.75,2025-06-16,12.7568245,14.374196,21.004547,9.685455,100740.52,-3.1245487,-2.4939091
-28.5,-57.5,2025-06-16,11.773109,14.269216,20.83609,9.542877,100675.06,-3.2826297,-2.4908981
-28.5,-57.25,2025-06-16,9.525299,14.148041,20.976715,9.312408,100738.02,-3.2895877,-2.4546432
-28.5,-57.0,2025-06-16,10.222912,13.986583,21.006012,9.097565,100706.23,-3.3379276,-2.446017
-28.5,-56.75,2025-06-16,10.892391,13.873546,20.996246,8.98233,100683.52,-3.3330853,-2.397026
-28.5,-56.5,2025-06-16,10.84137,13.856944,20.990387,8.976227,100709.48,-3.2356327,-2.2763798
-28.5,-56.25,2025-06-16,7.545471,13.914968,20.853668,9.132721,100719.6,-3.151038,-2.1199672
-28.5,-56.0,2025-06-16,5.5909157,14.011485,20.738434,9.20694,100727.31,-3.2185428,-2.1227748
-28.5,-55.75,2025-06-16,5.3286552,14.120046,20.901031,9.197174,100587.6,-3.2494671,-2.056165
-28.5,-55.5,2025-06-16,5.452633,14.157318,21.069,9.111237,100346.65,-3.2388065,-1.9661993
-28.5,-55.25,2025-06-16,5.3491592,14.087575,20.940094,8.968658,99965.27,-3.1449344,-1.8873011
-28.5,-55.0,2025-06-16,4.67062,14.004323,20.91275,8.742096,99576.35,-3.0176964,-1.8490524
-28.5,-54.75,2025-06-16,5.335808,13.927501,20.945953,8.650299,99275.1,-2.9374962,-1.768364
-28.5,-54.5,2025-06-16,5.045414,13.814626,20.795563,8.51944,98786.6,-2.8871624,-1.6849899
-28.5,-54.25,2025-06-16,4.1980743,13.734141,20.73111,8.410065,98319.06,-2.7146366,-1.673556
-28.5,-54.0,2025-06-16,2.7418137,13.689952,20.832672,8.29483,97882.31,-2.418087,-1.7490768
-28.5,-53.75,2025-06-16,1.5358925,13.728526,21.045563,8.303375,97416.98,-2.2390912,-1.9675013
-28.5,-53.5,2025-06-16,1.098156,13.562428,20.961578,8.091705,96757.56,-2.0713665,-2.3520634
-28.5,-53.25,2025-06-16,1.0557175,13.633636,21.330719,7.992096,96713.1,-1.8402468,-2.4965947
-28.5,-53.0,2025-06-16,0.8454323,13.702565,21.735016,7.8319397,96661.15,-1.7371788,-2.4578984
-28.5,-52.75,2025-06-16,0.45585632,13.629486,21.838531,7.6527405,96402.44,-1.8282839,-2.2619755
-28.5,-52.5,2025-06-16,0.21076202,13.156667,21.19986,7.19693,95725.65,-1.8330446,-2.079806
-28.5,-52.25,2025-06-16,0.15687943,12.59905,20.305328,6.466461,95046.1,-1.3642133,-1.983045
-28.5,-52.0,2025-06-16,0.20456314,12.419688,20.151031,6.513336,94525.69,-1.0282351,-2.223198
-28.5,-51.75,2025-06-16,0.1487732,12.35027,20.428375,6.2897034,94038.35,-0.8925743,-2.3703334
-28.5,-51.5,2025-06-16,0.06532669,12.217377,20.658844,6.0729065,93591.65,-0.9872195,-2.4344203
-28.5,-51.25,2025-06-16,0.03862381,11.861339,20.426422,5.9186096,93213.94,-1.1327273,-2.5655239
-28.5,-51.0,2025-06-16,0.02670288,11.629649,19.895172,6.4322815,92368.48,-1.0299848,-2.6102421
-28.5,-50.75,2025-06-16,0.020980835,11.5625105,19.451813,6.5350647,91641.27,-0.7140668,-2.5144577
-28.5,-50.5,2025-06-16,0.039100647,11.599457,19.197906,5.980377,91135.35,-0.40266547,-2.4945602
-28.5,-50.25,2025-06-16,0.058174133,11.589284,19.065094,5.7225647,90396.48,-0.04150009,-2.5064418
-28.5,-50.0,2025-06-16,0.0019073486,11.243907,18.84439,5.943268,88654.94,0.40824762,-2.4401982
-28.5,-49.75,2025-06-16,0.008583069,12.003917,18.825592,7.7186584,90413.65,0.6222369,-1.49513
-28.5,-49.5,2025-06-16,3.2696724,13.904958,19.991608,9.926178,95587.31,-0.0291303,-0.7077357
-28.5,-49.25,2025-06-16,3.2978058,15.796397,21.268951,12.367584,99965.19,-0.92130154,-0.4087448
-28.5,-49.0,2025-06-16,0.14591217,17.067719,21.28067,14.567535,101561.77,-1.7145144,-0.5745163
-28.25,-58.0,2025-06-16,19.78302,14.759776,21.432281,9.845612,100579.81,-2.966956,-2.704806
-28.25,-57.75,2025-06-16,18.875599,14.73113,21.270172,9.685455,100670.48,-3.0183475,-2.6338832
-28.25,-57.5,2025-06-16,17.893791,14.689789,21.134918,9.634674,100680.9,-3.0849571,-2.554863
-28.25,-57.25,2025-06-16,13.5912895,14.641042,21.377106,9.599518,100757.81,-3.0909386,-2.5210495
-28.25,-57.0,2025-06-16,12.221336,14.508148,21.27359,9.51944,100708.52,-3.15116,-2.4742153
-28.25,-56.75,2025-06-16,10.560513,14.380463,21.183746,9.376617,100669.9,-3.201331,-2.44915
-28.25,-56.5,2025-06-16,7.894516,14.297618,21.177887,9.218414,100656.94,-3.1871707,-2.3914921
-28.25,-56.25,2025-06-16,5.1407814,14.236257,21.000153,9.347565,100543.02,-3.078406,-2.1543095
-28.25,-56.0,2025-06-16,5.393982,14.180837,20.838531,9.171783,100468.19,-2.9104373,-2.004285
-28.25,-55.75,2025-06-16,4.453182,14.299815,21.373688,9.122955,100494.4,-2.8843956,-1.8156052
-28.25,-55.5,2025-06-16,4.169941,14.398773,21.770172,9.021393,100417.23,-2.962724,-1.7274297
-28.25,-55.25,2025-06-16,4.523754,14.384125,21.73111,8.847565,100131.35,-3.0461795,-1.7789434
-28.25,-55.0,2025-06-16,3.7851334,14.2552185,21.516998,8.716705,99655.56,-2.977698,-1.9120001
-28.25,-54.75,2025-06-16,1.5830994,14.245209,21.561188,8.689362,99239.81,-2.7759159,-2.1342087
-28.25,-54.5,2025-06-16,0.813961,14.199799,21.518219,8.6586,98806.19,-2.686072,-2.233818
-28.25,-54.25,2025-06-16,0.910759,14.183604,21.5065,8.646881,98435.77,-2.560014,-2.2609584
-28.25,-54.0,2025-06-16,1.1987686,14.188731,21.527985,8.547516,98046.4,-2.4155235,-2.2955856
-28.25,-53.75,2025-06-16,0.93364716,14.153412,21.334625,8.461578,97381.52,-2.4642704,-2.4967575
-28.25,-53.5,2025-06-16,1.0342598,13.752777,20.953766,8.279938,96460.85,-2.3443158,-2.6829555
-28.25,-53.25,2025-06-16,0.5059242,13.580739,21.248688,7.971344,96088.77,-1.9577192,-2.7879765
-28.25,-53.0,2025-06-16,0.1077652,13.529063,21.541656,7.7914124,95775.69,-1.7088178,-2.8656132
-28.25,-52.75,2025-06-16,0.056266785,13.4444275,21.48111,7.6234436,95370.85,-1.7370974,-2.8822963
-28.25,-52.5,2025-06-16,0.07534027,13.077321,20.98111,7.444977,94993.94,-1.8998579,-2.7305222
-28.25,-52.25,2025-06-16,0.6418228,12.579926,19.764313,7.308258,94451.6,-1.8695844,-2.4096806
-28.25,-52.0,2025-06-16,0.61130524,12.255382,19.53189,6.8248596,93839.31,-1.5801557,-2.2399623
-28.25,-51.75,2025-06-16,0.34856796,12.12973,19.985016,6.4459534,93282.27,-1.3137575,-2.2172573
-28.25,-51.5,2025-06-16,0.1039505,12.06837,20.5065,6.4029846,92804.4,-1.2180138,-2.3501918
-28.25,-51.25,2025-06-16,0.04005432,11.772308,20.166656,6.30777,92310.48,-1.31803,-2.5938442
-28.25,-51.0,2025-06-16,0.019073486,11.341563,19.358063,6.0870667,91782.65,-1.2223676,-2.2726364
-28.25,-50.75,2025-06-16,0.010967255,11.233571,19.039703,6.619049,91291.23,-0.86856717,-2.2556279
-28.25,-50.5,2025-06-16,0.018119812,11.304128,18.861969,5.994049,90956.44,-0.7125206,-2.3841274
-28.25,-50.25,2025-06-16,0.031471252,11.190358,18.5065,5.402252,90195.52,-0.7269249,-2.4776738
-28.25,-50.0,2025-06-16,0.025749207,10.215505,17.598297,4.9086,87721.6,-0.4716352,-2.3172734
-28.25,-49.75,2025-06-16,0.0052452087,10.464284,17.602936,5.8851624,87504.27,0.9888954,-1.6202927
-28.25,-49.5,2025-06-16,0.12397766,12.515065,19.315826,8.441803,92351.15,0.83577853,-0.98621875
-28.25,-49.25,2025-06-16,0.15258789,14.578624,21.196686,10.828522,97470.9,-0.09053167,-0.7451299
-28.25,-49.0,2025-06-16,0.06771088,15.971364,21.907623,12.736725,100365.73,-1.1273562,-0.9005254
-28.0,-58.0,2025-06-16,20.822525,15.151215,21.71231,10.054596,100567.44,-2.8968468,-2.7638881
-28.0,-57.75,2025-06-16,17.242908,15.1128845,21.364655,9.91983,100599.98,-3.0276654,-2.782931
-28.0,-57.5,2025-06-16,15.838623,15.071462,21.50064,9.853424,100596.15,-3.1342735,-2.7266972
-28.0,-57.25,2025-06-16,13.304234,15.091319,21.779938,9.902252,100670.6,-3.166256,-2.7222214
-28.0,-57.0,2025-06-16,11.59668,15.048676,21.633453,9.939117,100672.1,-3.1337852,-2.5692673
-28.0,-56.75,2025-06-16,9.090424,14.952159,21.457672,9.712555,100661.73,-3.0806847,-2.47568
-28.0,-56.5,2025-06-16,5.812168,14.859955,21.328766,9.530914,100630.27,-2.9771283,-2.4082158
-28.0,-56.25,2025-06-16,5.147457,14.775563,21.43277,9.547516,100431.9,-2.996741,-2.2709682
-28.0,-56.0,2025-06-16,6.219387,14.628184,21.28775,9.402252,100180.69,-2.7268841,-2.1235886
-28.0,-55.75,2025-06-16,4.722595,14.593597,21.509186,9.265533,100109.15,-2.5489464,-2.0346806
-28.0,-55.5,2025-06-16,4.057884,14.639577,21.890045,9.156158,100094.44,-2.5902874,-1.9836146
-28.0,-55.25,2025-06-16,4.096031,14.630055,22.136139,9.023346,100026.44,-2.771155,-1.9948858
-28.0,-55.0,2025-06-16,2.3360252,14.500173,22.11856,8.842194,99639.31,-2.8968468,-2.0438766
-28.0,-54.75,2025-06-16,1.2173653,14.488373,22.111969,8.792633,98970.85,-2.9036014,-2.274915
-28.0,-54.5,2025-06-16,0.44584274,14.432139,21.832672,8.924469,98232.35,-2.7783165,-2.4957402
-28.0,-54.25,2025-06-16,0.28324127,14.382416,21.703766,8.867828,97745.9,-2.5707157,-2.6083298
-28.0,-54.0,2025-06-16,0.34713745,14.299652,21.62564,8.7916565,97278.06,-2.393673,-2.7472458
-28.0,-53.75,2025-06-16,0.14972687,14.174571,21.301422,8.883453,96462.94,-2.5925255,-3.009941
-28.0,-53.5,2025-06-16,0.521183,13.74586,21.024078,8.610016,95928.1,-2.3245404,-2.8588588
-28.0,-53.25,2025-06-16,0.35905838,13.479909,21.397125,7.3285217,96103.27,-1.9849409,-2.4592412
-28.0,-53.0,2025-06-16,0.081539154,13.441986,21.56314,6.9378967,95871.15,-1.7789268,-2.3666713
-28.0,-52.75,2025-06-16,0.041484833,13.379567,21.119781,7.2467346,95093.94,-1.7803917,-2.4441044
-28.0,-52.5,2025-06-16,0.082969666,12.741139,20.524078,7.1439514,94361.4,-1.8505415,-2.4127731
-28.0,-52.25,2025-06-16,0.12588501,12.276784,19.71939,6.993561,94328.1,-1.8719444,-1.8370895
-28.0,-52.0,2025-06-16,0.1502037,12.295583,20.0065,7.1842346,94400.85,-1.7627729,-1.4399542
-28.0,-51.75,2025-06-16,0.10728836,12.325368,20.561188,6.9166565,93953.69,-1.5951704,-1.3682989
-28.0,-51.5,2025-06-16,0.17642975,12.241872,20.87564,6.8268127,93109.02,-1.5035362,-1.509819
-28.0,-51.25,2025-06-16,0.19454956,11.822438,20.41275,6.3370667,92356.56,-1.4151573,-1.6994349
-28.0,-51.0,2025-06-16,0.049114227,11.518402,20.00064,6.4874573,92198.27,-1.3212852,-1.4037806
-28.0,-50.75,2025-06-16,0.0038146973,11.269298,19.66275,6.5655823,91696.9,-1.2143923,-1.5711797
-28.0,-50.5,2025-06-16,0.008106232,11.05307,19.176422,5.994049,91064.56,-1.1341108,-1.7047653
-28.0,-50.25,2025-06-16,0.012397766,10.475108,18.127594,5.1839905,90091.77,-1.054236,-1.5194219
-28.0,-50.0,2025-06-16,0.0047683716,9.579844,17.007233,4.211334,88733.52,-0.6805789,-0.9936244
-28.0,-49.75,2025-06-16,0.00047683716,9.270274,16.71817,4.2757874,88314.19,0.90889865,-0.66891736
-28.0,-49.5,2025-06-16,0.0,10.4513445,17.446686,5.959381,89848.06,1.2008095,-1.060763
-28.0,-49.25,2025-06-16,0.009059906,12.296803,18.923248,8.2621155,93219.4,0.6397743,-1.3226038
-28.0,-49.0,2025-06-16,0.10728836,14.079518,20.128326,10.266754,96142.27,0.026777903,-1.5483932
-27.75,-58.0,2025-06-16,20.938873,15.538747,21.966217,10.361237,100592.48,-2.6226768,-2.7790654
-27.75,-57.75,2025-06-16,19.054413,15.549815,21.589264,10.359283,100605.81,-2.832475,-2.7801235
-27.75,-57.5,2025-06-16,16.531467,15.560231,21.608063,10.378815,100591.98,-3.0696983,-2.7890751
-27.75,-57.25,2025-06-16,13.372898,15.603607,21.926422,10.351227,100612.69,-3.2255414,-2.810112
-27.75,-57.0,2025-06-16,10.304451,15.621185,21.944,10.437164,100656.85,-3.1968548,-2.6316452
-27.75,-56.75,2025-06-16,10.336399,15.597585,21.5065,10.638336,100610.44,-3.1500614,-2.5186489
-27.75,-56.5,2025-06-16,6.6304207,15.528412,21.661285,10.558258,100604.48,-3.1493695,-2.5570602
-27.75,-56.25,2025-06-16,6.0095787,15.400726,21.895172,10.336578,100413.06,-3.0926883,-2.3855515
-27.75,-56.0,2025-06-16,6.4148903,15.221527,22.123688,9.917877,100105.19,-2.8515995,-2.1581752
-27.75,-55.75,2025-06-16,4.889965,15.097015,22.07486,9.626862,99814.94,-2.6204388,-2.0681279
-27.75,-55.5,2025-06-16,5.540848,14.799489,21.854156,9.224518,99359.23,-2.3744266,-2.1502
-27.75,-55.25,2025-06-16,3.633976,14.695079,22.054108,8.931549,99267.31,-2.2708702,-2.1767704
-27.75,-55.0,2025-06-16,1.9850731,14.626149,22.50528,8.853424,99314.48,-2.4682171,-2.0245488
-27.75,-54.75,2025-06-16,0.88596344,14.698171,22.895172,8.975006,99195.6,-2.6604373,-1.9002405
-27.75,-54.5,2025-06-16,0.10681152,14.785492,22.930328,9.115875,98878.77,-2.7378705,-1.8276901
-27.75,-54.25,2025-06-16,0.0705719,14.760753,22.559235,9.233063,98346.85,-2.6830204,-1.8890915
-27.75,-54.0,2025-06-16,0.0667572,14.552419,22.177887,9.020172,97589.9,-2.4902713,-2.1095505
-27.75,-53.75,2025-06-16,0.13828278,14.211761,21.526031,9.046295,96331.31,-2.612423,-2.4200566
-27.75,-53.5,2025-06-16,0.41675568,13.781749,21.363922,8.479889,95942.02,-2.2078006,-2.3519008
-27.75,-53.25,2025-06-16,0.2799034,13.680104,21.7565,7.542877,96225.44,-1.8872846,-2.1360805
-27.75,-53.0,2025-06-16,0.07104874,13.935475,21.88736,7.601227,96192.1,-1.9124311,-2.1078415
-27.75,-52.75,2025-06-16,0.09536743,13.804698,21.111969,8.309723,95162.19,-2.0520794,-2.1869838
-27.75,-52.5,2025-06-16,0.0705719,12.546722,20.326813,6.9896545,94164.56,-1.7247276,-1.7290167
-27.75,-52.25,2025-06-16,0.051021576,12.12265,20.061188,6.7760315,94564.4,-1.5871137,-0.9272995
-27.75,-52.0,2025-06-16,0.008583069,12.532074,20.845856,7.065094,94940.77,-1.6885542,-0.81662244
-27.75,-51.75,2025-06-16,0.024318695,12.722585,21.395172,7.393219,94557.9,-1.717322,-0.92180634
-27.75,-51.5,2025-06-16,0.05054474,12.664317,21.569,7.3155823,93648.4,-1.6746382,-1.1973597
-27.75,-51.25,2025-06-16,0.0872612,12.322194,21.09439,6.792145,92766.73,-1.5071577,-1.4388148
-27.75,-51.0,2025-06-16,0.15974045,11.994232,20.924469,6.7225647,92423.19,-1.2444624,-1.3971075
-27.75,-50.75,2025-06-16,0.052928925,11.619395,20.746735,6.320221,92269.02,-1.3627892,-1.2516403
-27.75,-50.5,2025-06-16,0.010967255,11.000661,19.682281,5.787018,91521.31,-1.2632204,-1.0931524
-27.75,-50.25,2025-06-16,0.009536743,10.350352,18.301422,5.162018,91086.15,-0.9675662,-0.7504603
-27.75,-50.0,2025-06-16,0.010967255,9.880707,17.313873,4.459381,91039.9,-0.5224571,-0.21973927
-27.75,-49.75,2025-06-16,0.00667572,9.9010515,16.96231,4.402252,91506.23,0.22241592,0.13247426
-27.75,-49.5,2025-06-16,0.00667572,10.139415,16.870514,4.476471,91804.02,0.5735715,-0.097343445
-27.75,-49.25,2025-06-16,0.0009536743,10.965831,17.176422,6.371002,92032.48,1.1446571,-0.81332654
-27.75,-49.0,2025-06-16,0.0023841858,12.816091,18.754547,9.041412,95079.19,0.7614784,-1.1171188
-27.5,-58.0,2025-06-16,17.1566,15.914805,22.089264,10.773102,100614.56,-2.506873,-2.8554814
-27.5,-57.75,2025-06-16,18.449306,15.953868,21.886139,10.792633,100617.02,-2.647498,-2.7488327
-27.5,-57.5,2025-06-16,16.025066,15.980641,21.782623,10.767242,100598.98,-2.9248009,-2.7587612
-27.5,-57.25,2025-06-16,12.712002,16.101654,21.840485,10.982086,100650.69,-3.141842,-2.7425663
-27.5,-57.0,2025-06-16,9.946346,16.1587,21.993317,11.203766,100670.6,-3.2206585,-2.6414921
-27.5,-56.75,2025-06-16,9.319782,16.260508,21.827301,11.59903,100614.48,-3.2978477,-2.6178105
-27.5,-56.5,2025-06-16,6.6461563,16.394217,20.885895,12.995758,100564.9,-3.6741905,-2.915662
-27.5,-56.25,2025-06-16,5.6581497,16.213144,21.178864,12.351471,100407.44,-3.522864,-2.7098515
-27.5,-56.0,2025-06-16,5.3224564,15.884857,22.430328,10.624908,100230.98,-3.0618045,-2.2417119
-27.5,-55.75,2025-06-16,4.119873,15.675792,22.41275,10.14444,99900.4,-2.7660282,-2.0747197
-27.5,-55.5,2025-06-16,3.9458275,15.3506775,21.986969,9.681549,99377.06,-2.6060345,-2.0304081
-27.5,-55.25,2025-06-16,3.0293465,15.009694,22.09439,9.26358,98713.19,-2.216386,-2.243665
-27.5,-55.0,2025-06-16,1.7695427,14.864757,22.597076,9.064362,98721.52,-2.1439984,-2.1998417
-27.5,-54.75,2025-06-16,0.80394745,14.8685,23.33731,8.992096,98955.02,-2.065263,-2.0396855
-27.5,-54.5,2025-06-16,0.091552734,14.990082,23.393219,9.337799,98825.1,-2.2105675,-1.8703333
-27.5,-54.25,2025-06-16,0.48065186,14.832611,23.41861,9.360016,98814.69,-2.5420697,-1.5051397
-27.5,-54.0,2025-06-16,0.6752014,14.628835,23.135406,8.985016,98192.52,-2.4663455,-1.452568
-27.5,-53.75,2025-06-16,0.7123947,14.325775,22.529938,9.004547,97026.44,-2.3887901,-1.5023727
-27.5,-53.5,2025-06-16,0.27370453,14.063975,22.371735,8.490875,96805.65,-1.9609337,-1.3422571
-27.5,-53.25,2025-06-16,0.18787384,14.128346,22.6315,7.9527893,96982.77,-1.7526817,-1.3481979
-27.5,-53.0,2025-06-16,0.081539154,14.229095,22.194,8.372955,96332.98,-1.9033571,-1.7261683
-27.5,-52.75,2025-06-16,0.10204315,13.79778,21.395905,8.389801,95180.73,-1.9606895,-1.7144903
